,State,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
106,DE,2005,1.885,1.325,1.715,1.77,0.195,0.2,0.39,-0.92,-2.08,1.54,1.52,1.605
107,DE,2006,0.775,-0.595,-1.84,-1.97,-2.425,2.085,2.25,1.335,2.115,2.95,3.49,1.065
108,DE,2007,1.055,0.74,0.545,2.065,-0.945,-1.185,-1.735,-2.06,-2.93,-2.47,-2.975,-2.44
109,DE,2008,-2.78,-2.17,-2.225,-2.285,-1.475,-1.62,-1.44,-2.255,-1.945,-2.29,-1.975,-1.23
110,DE,2009,-1.395,-2.405,-2.76,0.48,0.69,1.445,1.09,1.94,2.435,3.71,3.65,4.985
111,DE,2010,4.245,4.395,4.61,-0.765,-1.355,-2.21,-2.235,-2.75,-1.61,-0.735,-1.06,-1.27
112,FL,1995,2.62857142857,2.14,1.8,1.79714285714,1.24285714286,1.82857142857,1.79857142857,2.62857142857,2.13428571429,2.91571428571,2.21142857143,1.72142857143
113,FL,1996,1.78142857143,1.25428571429,2.20142857143,1.59571428571,0.977142857143,1.05,-0.938571428571,-0.892857142857,-1.21142857143,-0.282857142857,-0.792857142857,-0.772857142857
114,FL,1997,-0.6,-0.947142857143,-1.33142857143,0.277142857143,0.0871428571429,0.544285714286,0.291428571429,-0.115714285714,-0.181428571429,-0.194285714286,0.667142857143,2.57
115,FL,1998,2.74714285714,4.06857142857,4.46,-0.51,-1.21571428571,-2.52857142857,-2.72285714286,-2.88285714286,-0.912857142857,-2.00428571429,-1.06857142857,-1.43571428571
116,FL,1999,-0.997142857143,-1.83428571429,-2.15,-2.56714285714,-2.57,-1.24285714286,-1.78571428571,-1.28,-1.03857142857,-0.314285714286,-1.04857142857,-1.42428571429
117,FL,2000,-1.51,-1.91428571429,-2.11857142857,-2.07571428571,-2.93142857143,-3.05,-3.19571428571,-3.45,-3.06428571429,-3.1,-3.14142857143,-3.08571428571
118,FL,2001,-3.17142857143,-3.84428571429,-2.65571428571,-3.00142857143,-3.08,-2.73714285714,-0.715714285714,-0.515714285714,0.67,0.261428571429,-0.6,-0.932857142857
119,FL,2002,-0.941428571429,-0.697142857143,-1.40142857143,-1.75857142857,-2.01428571429,0.608571428571,0.82,0.414285714286,0.264285714286,-0.0985714285714,0.351428571429,1.43857142857
120,FL,2003,1.07142857143,0.901428571429,1.45142857143,1.29428571429,1.24,1.83142857143,1.41714285714,1.82142857143,0.984285714286,-0.432857142857,-0.0742857142857,0.0385714285714
121,FL,2004,-0.0171428571429,0.641428571429,-0.857142857143,-0.964285714286,-1.65142857143,-1.20571428571,-1.28714285714,0.418571428571,1.64714285714,0.214285714286,-0.0728571428571,-0.475714285714
122,FL,2005,-0.82,-1.12285714286,0.235714285714,0.591428571429,0.5,2.06428571429,0.867142857143,1.07571428571,0.125714285714,0.0542857142857,0.19,0.255714285714
123,FL,2006,-0.527142857143,-0.198571428571,-1.25428571429,-1.80857142857,-2.17142857143,-2.42428571429,-2.46285714286,-2.43428571429,-2.54428571429,-3.02,-3.06571428571,-2.83285714286
124,FL,2007,-2.93428571429,-2.56857142857,-3.07428571429,-3.03428571429,-3.47714285714,-2.81428571429,-2.6,-3.44714285714,-3.29285714286,-2.07,-2.38428571429,-2.51857142857
125,FL,2008,-2.42857142857,-2.04428571429,-2.07142857143,-1.80857142857,-2.57571428571,-1.66571428571,-0.95,0.675714285714,-1.23285714286,-1.10142857143,-1.26714285714,-1.5
126,FL,2009,-1.73571428571,-2.1,-2.08142857143,-1.77142857143,-0.0257142857143,-1.05285714286,-1.21285714286,-1.30857142857,-1.19142857143,-1.81285714286,-1.01,0.924285714286
127,FL,2010,1.22428571429,1.64142857143,1.86428571429,1.34428571429,-0.428571428571,-0.968571428571,-1.42285714286,-0.997142857143,-1.23,-2.07,-2.14428571429,-2.26
128,GA,1995,1.39888888889,1.79333333333,-0.312222222222,-0.887777777778,-1.35222222222,-0.386666666667,-1.06666666667,-0.164444444444,-0.00111111111111,1.26666666667,1.69555555556,0.848888888889
129,GA,1996,1.19,0.694444444444,1.47888888889,0.416666666667,-0.372222222222,-0.722222222222,-1.18444444444,-0.643333333333,-0.122222222222,0.21,0.0922222222222,-0.0211111111111
130,GA,1997,0.553333333333,0.771111111111,-0.618888888889,-0.0733333333333,-0.00444444444444,0.588888888889,0.366666666667,-0.151111111111,0.462222222222,1.66666666667,2.49,2.95
131,GA,1998,3.11,3.69222222222,3.57888888889,4.00222222222,-0.453333333333,-1.15333333333,-1.68222222222,-2.01333333333,-1.03777777778,-1.66,-2.07111111111,-2.48888888889
132,GA,1999,-2.11111111111,-2.35,-2.75888888889,-3.17333333333,-3.14222222222,-2.25333333333,-2.21222222222,-2.73888888889,-2.58666666667,-2.33222222222,-2.42888888889,-2.80222222222
133,GA,2000,-2.45333333333,-3.04111111111,-2.98333333333,-2.88666666667,-3.62222222222,-3.70555555556,-4.20777777778,-4.2,-2.54666666667,-2.92555555556,-1.89666666667,-1.90222222222
134,GA,2001,-2.10888888889,-2.66,-0.934444444444,-1.51444444444,-1.39,-0.316666666667,-0.386666666667,-1.34555555556,-1.15444444444,-1.53111111111,-2.08333333333,-2.77222222222
135,GA,2002,-2.70444444444,-3.12222222222,-2.74333333333,-3.21222222222,-3.07666666667,-3.12888888889,-3.35555555556,-3.60666666667,0.164444444444,0.921111111111,1.56222222222,1.88555555556
136,GA,2003,1.04777777778,1.20888888889,1.46333333333,1.54222222222,2.31222222222,3.15333333333,3.78,3.93333333333,2.97111111111,2.00333333333,0.25,-0.48
137,GA,2004,-0.815555555556,-0.451111111111,-1.62,-2.07111111111,-2.36111111111,0.482222222222,0.155555555556,0.442222222222,2.95111111111,2.32777777778,2.67888888889,2.25777777778
138,GA,2005,1.36333333333,1.24555555556,1.58222222222,1.73444444444,1.43222222222,2.44222222222,3.19555555556,3.11222222222,-0.551111111111,-0.443333333333,-0.466666666667,-0.323333333333
139,GA,2006,-0.431111111111,-0.435555555556,-1.61555555556,-2.06,-2.29111111111,-2.39777777778,-3.11,-3.33333333333,-3.19777777778,-2.76666666667,-2.47444444444,-2.57111111111
140,GA,2007,-2.43777777778,-2.67,-3.32777777778,-3.56888888889,-4.25,-4.09111111111,-3.86444444444,-4.23666666667,-4.33444444444,-4.17222222222,-4.32888888889,-3.76777777778
141,GA,2008,-3.64888888889,-3.01,-3.05666666667,-2.94111111111,-2.97,-3.42111111111,-3.46444444444,-1.41555555556,-2.16,-0.446666666667,-0.116666666667,0.0822222222222
142,GA,2009,-0.508888888889,-1.11666666667,0.114444444444,0.801111111111,1.58777777778,-0.366666666667,-0.89,-0.101111111111,0.903333333333,2.08444444444,2.28444444444,3.65444444444
143,GA,2010,3.47333333333,-0.136666666667,-0.434444444444,-0.906666666667,-0.553333333333,-0.687777777778,-1.33888888889,-1.46444444444,-1.67,-1.95555555556,-2.10777777778,-2.42444444444
144,IA,1995,1.39777777778,0.992222222222,1.18333333333,2.24111111111,2.95666666667,0.986666666667,0.825555555556,-0.0355555555556,-0.19,-0.302222222222,-0.326666666667,-0.727777777778
145,IA,1996,-0.0822222222222,-0.655555555556,-0.736666666667,-0.786666666667,1.59333333333,1.09666666667,0.856666666667,0.927777777778,0.773333333333,1.16777777778,1.62555555556,1.45222222222
